phi,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13
5.07732146034714,-0.185467050543181,-0.72296481902878,-0.0933334527036287,-0.0121714196212172,0.0971495548394087,0.667280381762647,0.382370244242835,1.29850768688809,0.557327498477921,1.1912900944215,0.364259825724228,0.527733266680265,0.0344863589001198
5.14078797860148,-0.221694355032402,-0.71278157461637,-0.101749357743184,-0.00909985157661676,0.123441057921891,0.65610290950721,0.451015716335177,1.25638559993389,0.649540222128033,1.15067462723081,0.430586005033677,0.517978863398581,0.0513394644244397
5.20425449685582,-0.259429098458902,-0.700482941397274,-0.10735462296965,-0.00750498775488797,0.152473860905129,0.640028500281145,0.518998096025813,1.20719639143853,0.738484053323888,1.10277058710435,0.496352961239183,0.503185438693108,0.0717279414227847
5.26772101511016,-0.298253194282799,-0.685833429539234,-0.110522336357543,-0.00774993241275802,0.183158842219855,0.618680165527007,0.584750184550855,1.15157927372109,0.822562880983551,1.04816733668816,0.559815168354252,0.482883506873243,0.094673409342631
5.3311875333645,-0.337833676971885,-0.66841359841588,-0.111951355123024,-0.00983981158302259,0.214309119154656,0.592074395035923,0.647143120677354,1.09010081056322,0.900905919398369,0.987470166922911,0.619573405530425,0.457121270869916,0.118952670550891
5.39465405161884,-0.377544516880153,-0.647814498724121,-0.112432954545225,-0.0134290999936822,0.244584111071775,0.560788985876997,0.704977493597618,1.02375849904068,0.972552837161572,0.921791572686786,0.674119652789577,0.426647898925487,0.143166719182451
5.45812056987318,-0.416657443144325,-0.623689502802756,-0.112698055010574,-0.0178947895408801,0.272825341785138,0.525794800385124,0.757393232371371,0.953740026349323,1.0368652118859,0.852503898707936,0.722284523330871,0.392741305614119,0.166091567435432
5.52158708812751,-0.454379943342813,-0.595916587171587,-0.113251025032768,-0.0225085607179569,0.298210829006587,0.488302131786297,0.803878517836125,0.881433102152903,1.09345962287117,0.781224817545306,0.763337086853591,0.356982689517878,0.186878788874078
5.58505360638185,-0.490416736462887,-0.564256803447439,-0.114334852457891,-0.0266582908278362,0.320596863818828,0.449057533489201,0.844782727063315,0.807362006369755,1.14282584541299,0.708743859495607,0.797480720761128,0.320502378782096,0.205347261556952
5.64852012463619,-0.52430183373647,-0.528831230093324,-0.11597109025171,-0.0298489069086914,0.339952316495277,0.40891636976955,0.880313916432829,0.732459268939419,1.1851532283997,0.636253721048005,0.824972179268648,0.284466888372868,0.221485206153121
